date,country,position,streams,artists,artist_genres,duration,explicit,name
2020/03/19,be,163,51073,"Post Malone, 21 Savage","atl hip hop, melodic rap, dfw rap, rap",218146,True,rockstar (feat. 21 Savage)
2016/09/01,global,119,3074765,Coldplay,"permanent wave, pop",263786,False,Adventure of a Lifetime
2015/08/13,pe,53,18385,Hozier,"pop, irish singer-songwriter",241688,False,Take Me To Church
2016/09/15,ec,57,22437,"Ozuna, Daddy Yankee","puerto rican pop, trap latino, latin hip hop, reggaeton",239151,False,No Quiere Enamorarse (Remix) [feat. Daddy Yankee]
2022/02/03,pa,38,33946,"Eladio Carrion, Rels B","r&b en espanol, urbano espanol, trap boricua, trap latino, trap triste, spanish hip hop",170078,True,Me Gustas Natural
2022/01/20,uy,86,26365,"Imagine Dragons, JID, Arcane, League of Legends","speedrun, modern rock, video game music, rock, hip hop, rap",173381,False,Enemy (with JID) - from the series Arcane League of Legends
2021/03/04,sk,177,10836,"Kygo, OneRepublic","pop, piano rock, pop dance, tropical house, edm",199549,False,Lose Somebody
2020/06/18,ae,4,44104,"DaBaby, Roddy Ricch","melodic rap, north carolina hip hop, trap, rap",181733,True,ROCKSTAR (feat. Roddy Ricch)
2019/03/14,ec,44,61313,Bad Bunny,"reggaeton, trap latino",197967,True,Solo de Mi
2019/10/03,in,73,174338,Arijit Singh,"modern bollywood, filmi, desi pop",264805,False,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")"
2022/02/17,pa,161,14364,"Myke Towers, Farruko, Arcangel, Sech, Zion","latin hip hop, reggaeton, panamanian pop, reggaeton flow, trap latino",332240,True,Si Se Da - Remix
2019/12/05,mx,145,622272,"Lil Nas X, Billy Ray Cyrus","country, pop, lgbtq+ hip hop, country rock",157066,False,Old Town Road (feat. Billy Ray Cyrus) - Remix
2015/01/25,co,96,17604,"Maroon 5, Christina Aguilera","pop, dance pop, post-teen pop",201493,False,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance"
2020/02/20,nz,59,89732,Noah Cyrus,"pop, post-teen pop",156106,False,July
2020/01/02,nz,116,62882,"Lauv, LANY","dance pop, pop, electropop, la pop",232853,False,Mean It
2018/10/18,global,163,4473228,Eminem,"detroit hip hop, hip hop, rap",262493,True,Fall
2023/01/19,pk,32,71968,Aditya Rikhari,desi pop,221988,False,Faasle
2018/01/04,hk,2,80402,"Camila Cabello, Young Thug","pop rap, gangster rap, southern hip hop, pop, melodic rap, rap, atl trap, post-teen pop, dance pop, atl hip hop, trap, hip hop, uk pop",217306,False,Havana (feat. Young Thug)
2020/11/19,ee,129,5490,James Arthur,"talent show, pop, uk pop",208826,False,Train Wreck
2016/11/03,us,167,910089,Kent Jones,"viral trap, miami hip hop",198236,True,Don't Mind
2014/06/01,fr,43,59081,"Daft Punk, Julian Casablancas","electro, indie rock, filter house",337560,False,Instant Crush (feat. Julian Casablancas)
2018/01/25,se,47,356869,Dua Lipa,"dance pop, pop, uk pop",217946,True,IDGAF
2018/01/11,hk,160,17268,Pakho Chau,"cantopop, c-pop",247017,False,傳聞
2021/08/05,nz,199,41075,The Notorious B.I.G.,"gangster rap, hardcore hip hop, hip hop, rap, east coast hip hop",229826,True,Hypnotize - 2014 Remaster
2016/05/26,bo,11,13100,"DJ Snake, Bipolar Sunshine","pop rap, gauze pop, pop, pop dance, electronic trap, dance pop, edm",220573,False,Middle
2015/05/21,nl,22,367992,"David Guetta, Afrojack, Bebe Rexha, Nicki Minaj","pop rap, queens hip hop, progressive electro house, pop, big room, rap, hip pop, dutch house, post-teen pop, pop dance, electro house, dance pop, tropical house, edm",192560,False,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)"
2015/01/04,cz,155,3051,"CAZZETTE, Terri B!","tropical house, pop edm, dance pop, pop dance, edm, progressive electro house, progressive house, electro house, complextro",197953,False,Blind Heart - Radio Edit
2022/08/11,de,81,649548,"Azet, Zuna","german hip hop, albanian hip hop",155500,True,Karussell
2021/04/29,mx,53,1233504,Farruko,"trap latino, latin hip hop, reggaeton",180520,False,La Tóxica
2016/02/18,pt,200,7909,"Nicky Jam, De La Ghetto, J Balvin, Zion, Arcangel","latin hip hop, reggaeton, reggaeton flow, trap latino, reggaeton colombiano",286434,False,Travesuras - Remix
2020/02/13,ni,196,4721,"Mario Bautista, Lalo Ebratt","reggaeton, reggaeton mexicano, dominican pop, latin pop, reggaeton flow, mexican pop, colombian hip hop, reggaeton colombiano, trap latino",218469,False,Baby Girl (feat. Lalo Ebratt)
2019/01/17,ch,91,54248,George Ezra,"folk-pop, neo-singer-songwriter",201287,False,Shotgun
2014/08/03,pe,40,9819,Imagine Dragons,"modern rock, rock",186813,False,Radioactive
2020/09/03,ma,24,20144,"Tawsen, Manal, ElGrandeToto","rap maroc, rap belge, arabic hip hop, moroccan pop",182985,True,Safe Salina (Moroccan Remix)
2021/03/11,au,144,256441,Harry Styles,pop,208906,False,Golden
2018/07/12,co,45,114427,"J Balvin, Wisin & Yandel","latin hip hop, reggaeton, electro latino, reggaeton colombiano, trap latino",202346,False,Peligrosa
2016/05/05,no,109,99571,"Kygo, Conrad Sewell","pop, australian pop, pop dance, tropical house, edm",273684,False,Firestone
2018/03/29,au,29,576912,"Clean Bandit, Julia Michaels","pop, uk funky, alt z, uk pop, pop dance, electropop, uk dance, dance pop, edm, tropical house, post-teen pop",205747,False,I Miss You (feat. Julia Michaels)
2015/12/31,au,70,107069,Hozier,"pop, irish singer-songwriter",241688,False,Take Me To Church
2018/04/26,pt,46,56188,"Logic, Marshmello","pop rap, progressive electro house, pop, conscious hip hop, pop dance, dmv rap, dance pop, edm, brostep, hip hop, rap",204746,True,Everyday
2020/09/24,dk,76,115373,"TopGunn, Branco","danish pop, danish hip hop",162065,False,SPORT
2017/06/01,be,66,54849,"Lil Kleine, Jonna Fraser","dutch rap pop, dutch hip hop, dutch pop",226523,False,Halen & Trekken
2018/06/07,th,160,14160,Jason Mraz,"pop, pop rock, neo mellow, acoustic pop",242946,False,I'm Yours
2021/04/29,de,141,461889,"DJ JEEZY, Summer Cem, Nimo, JAY1","uk hip hop, swedish hip hop, german hip hop",204117,True,"OK (feat. Summer Cem, Nimo & JAY1)"
2018/05/24,tr,61,123896,Cecilia Krull,spanish pop,214200,False,My Life Is Going On (Música Original De La Serie De TV La Casa De Papel / Money Heist)
2017/04/13,ni,32,6901,"Chris Jedi, J Balvin, Ozuna, Arcangel","reggaeton flow, latin hip hop, trap latino, reggaeton colombiano, reggaeton, puerto rican pop",271080,False,Ahora Dice
2018/09/27,cl,130,145956,"Ozuna, Arthur Hanlon","reggaeton, puerto rican pop, trap latino",187653,False,Aura
2019/05/30,lv,136,5585,Dennis Lloyd,israeli pop,156600,False,Nevermind
2020/05/21,ee,98,5698,"Drake, Giveon","pop, canadian pop, toronto rap, r&b, canadian hip hop, hip hop, rap",220487,True,Chicago Freestyle (feat. Giveon)
2015/01/25,es,184,67965,Axwell /\\ Ingrosso,"dance pop, pop rap, tropical house, edm, pop dance, electro house, pop",247640,False,Something New
2016/05/05,pe,185,15706,Soda Stereo,"latin alternative, argentine rock, ska argentino, post-punk argentina, latin rock, rock en espanol",292266,False,Persiana Americana - Remasterizado 2007
2020/11/19,hu,100,25487,CJ,nyc rap,123262,True,Whoopty
2017/01/05,pe,56,59166,"Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","latin hip hop, reggaeton, trap boricua, reggaeton flow, trap latino",307910,False,Sola (Remix)
2019/05/02,il,1,87457,"Eyal Golan, Benaia Barabi","persian pop, israeli pop, israeli mediterranean, mizrahi",191608,False,ממה את מפחדת
2015/02/22,uy,6,9074,Ellie Goulding,"pop, indietronica, uk pop, post-teen pop, metropopolis, electropop, dance pop, edm",252538,False,"Love Me Like You Do - From ""Fifty Shades Of Grey"""
2015/02/15,de,30,377361,John Legend,"pop, pop soul, urban contemporary, neo soul, r&b",269560,False,All of Me
2017/04/06,ph,170,148429,Zara Larsson,"swedish electropop, pop, scandipop, swedish pop, post-teen pop, pop dance, uk pop, electropop, dance pop, tropical house, edm",172893,False,TG4M
2019/08/29,se,184,129171,"Martin Garrix, Macklemore, Fall Out Boy","pop rap, pop, modern rock, progressive house, seattle hip hop, pop dance, electro house, dutch edm, emo, dance pop, tropical house, edm",163804,True,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)
2015/08/20,at,160,5304,Eminem,"detroit hip hop, hip hop, rap",326466,True,"Lose Yourself - From ""8 Mile"" Soundtrack"
2018/07/19,fi,81,86111,"Marshmello, Anne-Marie","progressive electro house, pop, uk pop, post-teen pop, pop dance, tropical house, dance pop, brostep, edm",202620,True,FRIENDS
2020/06/25,br,161,575315,Dilsinho,"pagode, pagode novo",180687,False,Onze e Pouquinho
2014/12/28,hk,120,5566,Christina Perri,"pop, pop rock, neo mellow, dance pop, post-teen pop",198640,False,merry christmas darling
2018/07/26,lu,24,7053,Childish Gambino,"atl hip hop, pop, hip hop, rap",213600,False,Summertime Magic
2013/10/27,nz,4,29303,Lorde,"pop, yakut pop, nz pop, art pop, metropopolis",198907,True,Tennis Court
2019/03/28,se,147,158264,Margaret,polish pop,169120,False,Tempo
2020/04/30,ca,173,212300,"Blake Shelton, Gwen Stefani","contemporary country, country road, dance pop, country, oklahoma country, post-teen pop, pop",194866,False,Nobody But You (Duet with Gwen Stefani)
2016/11/17,ch,133,16992,Dabu Fantastic,"swiss hip hop, mundart, swiss indie",178024,False,Angelina
2021/12/16,it,20,1292918,BLANCO,"italian pop, italian hip hop",168000,False,Finché Non Mi Seppelliscono
2016/05/12,be,38,67337,Justin Bieber,"pop, canadian pop",200786,False,Sorry
2016/01/14,py,20,9341,"R. City, Adam Levine","deep talent show, reggae fusion, virgin islands reggae",227480,False,Locked Away (feat. Adam Levine)
2019/09/19,gb,133,429793,Sam Fender,"modern rock, north east england indie",203613,False,Dead Boys
2014/12/14,sv,163,1015,"David Guetta, Akon, Ne-Yo","edm, pop, urban contemporary, pop dance, dance pop, big room",208845,False,Play Hard (feat. Ne-Yo & Akon) - New Edit
2014/04/20,it,29,70848,"Macklemore & Ryan Lewis, Ray Dalton","dance pop, pop, pop rap, seattle hip hop",258431,False,Can't Hold Us (feat. Ray Dalton)
2018/05/10,ro,119,5721,A$AP Ferg,"pop rap, southern hip hop, gangster rap, underground hip hop, trap, hip hop, rap",173600,True,Plain Jane
2020/11/19,pe,133,88890,Maluma,"reggaeton colombiano, trap latino, reggaeton",175733,False,11 PM
2022/05/19,co,118,150912,"J Balvin, Bad Bunny, Marciano Cantero","reggaeton, rock en espanol, trap latino, reggaeton colombiano",277106,False,UN PESO
2018/09/20,fr,112,307928,"Kungs, Stargate, Josh Golden","sad rap, norwegian pop, pop dance, edm, tropical house, la pop",191000,False,Be Right Here
2015/01/18,ch,86,13529,Arctic Monkeys,"permanent wave, modern rock, rock, garage rock, sheffield indie",272394,False,Do I Wanna Know?
2021/11/04,my,41,143232,BTS,"k-pop, k-pop boy group",164441,False,Butter
2017/12/07,hu,1,80739,"G-Eazy, Halsey","pop rap, pop, indie poptimism, oakland hip hop, etherpop, indie pop rap, electropop, dance pop, rap",268866,True,Him & I (with Halsey)
2018/11/01,my,71,65983,Ben Ladin,malaysian hip hop,238758,False,Hikayat Benladin
2022/06/30,no,89,115676,Emma Steinbakken,"norwegian pop, scandipop",212459,False,Jeg glemmer deg aldri - fra Rådebank
2016/11/17,it,104,80636,Coldplay,"permanent wave, pop",258266,False,Hymn for the Weekend
2018/02/15,mx,140,385386,Coldplay,"permanent wave, pop",309600,False,The Scientist
2020/08/27,no,132,83617,"Shawn Mendes, Camila Cabello","viral pop, pop, canadian pop, uk pop, dance pop, post-teen pop",190799,False,Señorita
2017/06/22,ie,62,55678,Imagine Dragons,"modern rock, rock",204346,False,Believer
2017/06/15,ph,121,174552,South Border,"opm, classic opm",345155,False,Rainbow
2017/01/12,cl,107,99573,Mon Laferte,latin alternative,241880,False,Amor Completo
2016/08/04,bo,25,13170,Desiigner,"pop rap, viral trap, trap, underground hip hop, rap",246761,True,Panda
2016/01/21,se,3,1623278,Justin Bieber,"pop, canadian pop",233720,False,Love Yourself
2018/06/07,ie,26,161021,"David Guetta, Sia","australian dance, pop, big room, australian pop, pop dance, dance pop, edm",195000,False,Flames
2019/05/02,mt,51,4525,"Billie Eilish, Khalid","pop r&b, art pop, pop, electropop",200185,False,lovely (with Khalid)
2021/06/17,co,27,289082,"Feid, Sky Rompiendo","trap latino, colombian pop, reggaeton colombiano, pop reggaeton, reggaeton flow",156533,True,CHIMBITA
2019/05/09,in,76,71113,BTS,"k-pop, k-pop boy group",226321,False,Make It Right
2019/09/26,mt,147,2258,Imagine Dragons,"modern rock, rock",204346,False,Believer
2021/09/16,py,88,42088,Cumbia Juan,cumbia paraguaya,183786,False,Me Volví a Enamorar
2015/03/22,tr,146,8160,"Icona Pop, Charli XCX","swedish electropop, swedish synthpop, pop, uk pop, art pop, metropopolis, post-teen pop, electropop, dance pop, candy pop, edm",155337,True,I Love It (feat. Charli XCX)
2017/03/02,tr,11,204588,Norm Ender,"turkish hip hop, turkish trap",165088,False,Deli
2015/12/10,hn,82,3910,Justin Bieber,"pop, canadian pop",208120,False,Company
2022/08/25,ie,180,44737,Coldplay,"permanent wave, pop",278719,False,Paradise
2018/06/07,lv,148,4526,Eldzhey,"russian dance, russian pop, russian hip hop",202381,True,Минимал
2020/12/24,ae,99,13532,"Pop Smoke, A Boogie Wit da Hoodie","trap, melodic rap, rap, brooklyn drill",190534,True,Hello (feat. A Boogie Wit da Hoodie)
2021/09/09,ru,48,210003,"Drake, Travis Scott","canadian pop, slap house, toronto rap, canadian hip hop, hip hop, rap",291175,True,Fair Trade (with Travis Scott)
2015/06/04,co,213,3278,Mike Bahía,"latin pop, reggaeton, reggaeton colombiano, colombian pop",228820,False,Estar Contigo
2016/07/21,us,146,968113,blink-182,"punk, pop punk, rock, socal pop punk",235613,False,Bored To Death
2021/01/28,it,195,227786,"Nicola Siciliano, Ketama126","trap italiana, rap napoletano, emo rap italiano, drill italiana, italian hip hop",218506,False,Resta Cu Me - feat. Ketama126
2021/01/14,tr,52,375259,Yüzyüzeyken Konuşuruz,turkish alternative rock,144906,False,Dinle Beni Bi'
2021/11/11,jp,68,356616,Ed Sheeran,"pop, uk pop",207853,False,Shivers
2021/01/28,vn,123,36837,Nguyen Ha,"indie viet, v-pop, vietnamese singer-songwriter",275644,False,"Sau Nay, Hay Gap Lai Nhau Khi Hoa No"
2022/03/31,ae,175,9767,"Sushin Shyam, Sreenath Bhasi",mollywood,242998,False,Parudeesa
2022/02/17,nl,190,164205,"Stephanie Beatriz, Olga Merediz, Encanto - Cast",hollywood,257213,False,The Family Madrigal
2017/02/16,tr,5,244231,"The Weeknd, Daft Punk","filter house, electro, pop, canadian pop, canadian contemporary r&b",230453,True,Starboy
2022/02/10,es,64,614754,Rauw Alejandro,"puerto rican pop, trap latino",167619,False,CAPRICHOSO
2022/10/20,pt,151,52470,Paloma Faith,"british soul, dance pop, uk pop",232893,False,Only Love Can Hurt Like This
2021/03/25,kr,44,17129,"24kGoldn, iann dior","pop rap, pop, melodic rap, cali rap, rap",140525,True,Mood (feat. iann dior)
2015/01/18,ch,93,12715,Sam Smith,"dance pop, pop, uk pop",194079,False,Money On My Mind
2022/02/24,nl,65,311247,Danny Vera,"dutch singer-songwriter, dutch pop, nederpop, dutch americana, dutch rock",269986,False,Roller Coaster
2022/01/06,th,140,63748,QLER,thai pop,183498,False,พะจัน
2020/05/07,fr,106,328791,Maes,"rap francais, francoton, french hip hop, pop urbaine",170826,True,Dragovic
2017/10/19,cr,3,129946,Manuel Turizo,"reggaeton, latin pop, reggaeton colombiano, colombian pop, trap latino",213026,False,Una Lady Como Tú
2020/12/10,ma,134,12569,Lewis Capaldi,"pop, uk pop",182160,False,Someone You Loved
2016/06/02,bo,63,5314,"IAmChino, Pitbull, Yandel, El Chacal","pop, dance pop, pop rap, reggaeton, cubaton, latin hip hop, miami hip hop, reggaeton flow, trap latino",252003,False,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)"
2016/06/09,mx,137,215515,Alejandro Fernández,"rock en espanol, mexican pop, latin pop, musica mexicana, latin arena pop, ranchera, mariachi",231773,False,Me Dediqué a Perderte
2017/01/12,cr,6,93889,"DJ Snake, Justin Bieber","pop rap, pop, canadian pop, pop dance, electronic trap, dance pop, edm",205946,False,Let Me Love You
2023/02/02,tw,1,371626,NewJeans,"k-pop, k-pop girl group",185506,False,Ditto
2021/01/28,nz,170,48554,Queen,"classic rock, glam rock, rock",354320,False,Bohemian Rhapsody - Remastered 2011
2017/01/12,mt,162,1367,J. Cole,"conscious hip hop, north carolina hip hop, hip hop, rap",264746,True,Deja Vu
2018/10/11,cy,164,1070,Panic! At The Disco,modern rock,190946,False,High Hopes
2018/08/23,nl,78,273930,Drake,"canadian pop, toronto rap, canadian hip hop, hip hop, rap",198960,True,God's Plan
2017/09/21,sg,140,41902,Eric Chou,mandopop,253417,False,永不失聯的愛 [原創概念版]
2021/10/21,do,120,17984,Maluma,"reggaeton colombiano, reggaeton, trap latino",199112,False,Hawái
2021/05/06,pl,169,143603,Dawid Podsiadło,"talent show, polish pop",203253,False,Małomiasteczkowy
2018/03/15,py,173,6074,Nicky Jam,"trap latino, latin hip hop, reggaeton",219506,False,El Amante
2017/03/02,hn,89,8218,Justin Timberlake,"dance pop, pop",236001,False,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")"
2020/07/02,pt,104,43616,"Tory Lanez, Chris Brown","pop rap, melodic rap, pop, canadian trap, toronto rap, r&b, canadian hip hop, dance pop, trap, rap",221492,True,The Take (feat. Chris Brown)
2018/04/12,it,192,151160,Carl Brave x Franco126,"italian pop, rome indie, italian hip hop, italian indie pop",226064,False,Argentario
2022/11/17,de,108,571761,"FiNCH, Marteria, Silbermond","german hip hop, german pop, german rock, german pop rock, tekk",183920,False,WENDEKiND
2020/01/23,se,198,139191,Hov1,"swedish pop rap, fotbollslatar, swedish pop, swedish idol pop",186866,True,Neon
2022/02/17,sv,108,27607,Christian Nodal,"nueva musica mexicana, musica mexicana, ranchera, mariachi",143933,False,Aquí Abajo
2017/07/20,cl,85,135467,Bruno Mars,"dance pop, pop",225983,False,24K Magic
2019/06/13,uy,189,10055,Once Tiros,"rock en espanol, rock uruguayo, argentine rock, reggae uruguayo",184773,False,Maldición
2021/02/25,fi,29,132250,Blind Channel,"trancecore, oulu metal, eurovision",228330,False,Left Outside Alone
2021/04/22,bg,122,7023,"Young Stoner Life, Young Thug, Gunna","pop rap, southern hip hop, gangster rap, melodic rap, atl trap, atl hip hop, trap, hip hop, rap",152333,True,Ski
2015/05/28,be,159,7838,Basto,"electro house, progressive electro house, pop dance, belgian edm, edm",187500,False,Hold You - Radio Edit
2022/06/02,ro,33,41713,Ian,romanian trap,207435,False,La san
2017/03/09,pe,48,123458,"Martin Garrix, Dua Lipa","pop, progressive house, uk pop, pop dance, electro house, dutch edm, dance pop, tropical house, edm",220883,False,Scared to Be Lonely
